crypto,date,split,model_type,feature_set,feature_names,y_true,y_pred
BNBUSDT,2024-08-25,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.113349594,-0.04906351
BNBUSDT,2024-08-26,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.04076879,-0.056048967
BNBUSDT,2024-08-27,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.027758436,-0.06554346
BNBUSDT,2024-08-28,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.056304358,-0.07360825
BNBUSDT,2024-08-29,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.06548353,-0.079562604
BNBUSDT,2024-08-30,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.09396579,-0.084082976
BNBUSDT,2024-08-31,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.07681093,-0.08212407
BNBUSDT,2024-09-01,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.018316612,-0.07928539
BNBUSDT,2024-09-02,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.014545711,-0.07356667
BNBUSDT,2024-09-03,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.0032828068,-0.06500233
BNBUSDT,2024-09-04,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.04337193,-0.05617692
BNBUSDT,2024-09-05,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.08047133,-0.045110784
BNBUSDT,2024-09-06,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.13281274,-0.029474065
