crypto,date,split,model_type,feature_set,feature_names,y_true,y_pred
BCHUSDT,2025-07-18,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.07990814,-0.04477846
BCHUSDT,2025-07-19,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.08585759,-0.039502956
BCHUSDT,2025-07-20,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.07384725,-0.057435505
BCHUSDT,2025-07-21,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.09137104,-0.05062095
BCHUSDT,2025-07-22,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.06991749,-0.045765586
BCHUSDT,2025-07-23,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.14157684,-0.035799064
BCHUSDT,2025-07-24,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.09033593,-0.032158203
BCHUSDT,2025-07-25,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.03859647,-0.058499284
BCHUSDT,2025-07-26,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.072115,-0.0646568
BCHUSDT,2025-07-27,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.08080571,-0.06755438
BCHUSDT,2025-07-28,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.0033127046,-0.05736009
BCHUSDT,2025-07-29,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.022223137,-0.045525096
BCHUSDT,2025-07-30,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.03272769,-0.03958545
BCHUSDT,2025-07-31,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.036202256,-0.030571498
BCHUSDT,2025-08-01,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.08881257,-0.019651294
BCHUSDT,2025-08-02,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.08455739,-0.011557654
BCHUSDT,2025-08-03,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.047196344,-0.014728017
BCHUSDT,2025-08-04,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.0069384496,-0.029107384
BCHUSDT,2025-08-05,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.11459646,-0.024786986
BCHUSDT,2025-08-06,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.07600726,-0.026095547
BCHUSDT,2025-08-07,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.01871758,-0.029925145
BCHUSDT,2025-08-08,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.011031084,-0.028283305
